CD_MUN,NM_MUN,SIGLA_UF,ng_oficial,ng_medio,ng_max,_merge
4313060,Nova Hartz,RS,16,7.50056846,7.50056846,both
4313086,Nova Pádua,RS,14,7.48704979,7.48704979,both
4313102,Nova Palma,RS,20,10.74617692,10.74617692,both
4313201,Nova Petrópolis,RS,14,7.03980697,7.03980697,both
4313300,Nova Prata,RS,16,7.84867433,7.84867433,both
4313334,Nova Ramada,RS,22,12.06058639,12.06058639,both
4313359,Nova Roma do Sul,RS,14,7.7993875,7.7993875,both
4313375,Nova Santa Rita,RS,14,7.94020703,7.94020703,both
4313391,Novo Cabrais,RS,16,8.21931133,8.21931133,both
4313409,Novo Hamburgo,RS,14,7.462124729999999,7.86754415,both
4313425,Novo Machado,RS,24,13.25473598,13.25473598,both
4313441,Novo Tiradentes,RS,16,8.70316722,8.70316722,both
4313466,Novo Xingu,RS,16,8.17453072,8.17453072,both
4313490,Novo Barreiro,RS,16,8.96678138,8.96678138,both
4313508,Osório,RS,14,6.432522755,7.19020222,both
4313607,Paim Filho,RS,16,8.32070139,8.32070139,both
4313656,Palmares do Sul,RS,10,4.5473717475,4.72135427,both
4313706,Palmeira das Missões,RS,20,9.77474124,11.08301723,both
4313805,Palmitinho,RS,22,11.17990107,11.17990107,both
4313904,Panambi,RS,24,11.158027103333334,12.02650807,both
4313953,Pantano Grande,RS,18,9.525158966,10.11558708,both
4314001,Paraí,RS,18,9.33009576,9.33009576,both
4314027,Paraíso do Sul,RS,16,8.538126735,8.87355885,both
4314035,Pareci Novo,RS,14,7.50394813,7.50394813,both
4314050,Parobé,RS,16,8.59896077,8.59896077,both
4314068,Passa Sete,RS,16,9.322350685,9.34896558,both
4314076,Passo do Sobrado,RS,16,8.65500695,8.65500695,both
4314100,Passo Fundo,RS,18,9.597990826,10.02236455,both
4314134,Paulo Bento,RS,16,8.979173495,9.10309468,both
4314159,Paverama,RS,16,8.25113654,8.25113654,both
4314175,Pedras Altas,RS,16,7.46680698125,7.89796117,both
4314209,Pedro Osório,RS,16,7.1291569599999995,7.67293156,both
4314308,Pejuçara,RS,24,12.75215109,13.37161619,both
4314407,Pelotas,RS,14,6.446188651818182,7.37242269,both
4314423,Picada Café,RS,14,7.03980697,7.03980697,both
4314456,Pinhal,RS,16,8.70316722,8.70316722,both
4314464,Pinhal da Serra,RS,12,6.141847783333333,6.51117046,both
4314472,Pinhal Grande,RS,20,10.638309166666668,11.30466717,both
4314498,Pinheirinho do Vale,RS,22,12.70413163,12.70413163,both
4314506,Pinheiro Machado,RS,16,7.913250144285714,8.6316309,both
4314548,Pinto Bandeira,RS,14,7.7993875,7.7993875,both
4314555,Pirapó,RS,26,13.679870135,13.99629161,both
4314605,Piratini,RS,16,7.896579794761904,8.8529992,both
4314704,Planalto,RS,18,9.240065143333334,9.52865129,both
4314753,Poço das Antas,RS,16,7.79037505,7.79037505,both
4314779,Pontão,RS,18,9.578501403333334,9.81761296,both
4314787,Ponte Preta,RS,16,8.85525231,8.85525231,both
4314803,Portão,RS,14,7.63519193,7.63519193,both
4314902,Porto Alegre,RS,14,6.81907236,7.14007047,both
4315008,Porto Lucena,RS,24,13.58735171,13.58735171,both
4315057,Porto Mauá,RS,24,13.76844562,13.76844562,both
4315073,Porto Vera Cruz,RS,24,13.58594351,13.58594351,both
4315107,Porto Xavier,RS,24,13.662830974999999,13.67071687,both
4315131,Pouso Novo,RS,18,9.99307409,9.99307409,both
4315149,Presidente Lucena,RS,14,7.62674276,7.62674276,both
4315156,Progresso,RS,20,10.055597965,10.80532113,both
4315172,Protásio Alves,RS,14,7.09402249,7.32876864,both
4315206,Putinga,RS,18,9.77156498,10.15332672,both
4315305,Quaraí,RS,24,11.839612388499999,13.01984901,both
4315313,Quatro Irmãos,RS,18,9.31714036,9.317422,both
4315321,Quevedos,RS,22,12.514306906666667,12.70638474,both
4315354,Quinze de Novembro,RS,20,9.56244798,9.56244798,both
4315404,Redentora,RS,20,10.36230289,10.36230289,both
4315453,Relvado,RS,18,10.6450685,10.6450685,both
4315503,Restinga Sêca,RS,18,9.45153852,10.28288068,both
4315552,Rio dos Índios,RS,18,9.349810495,9.69622653,both
4315602,Rio Grande,RS,12,5.599258410625,6.86462748,both
4315701,Rio Pardo,RS,18,8.761677738333333,9.60384892,both
4315750,Riozinho,RS,14,6.90884481,7.24005234,both
4315800,Roca Sales,RS,18,9.732698785,9.84211556,both
4315909,Rodeio Bonito,RS,16,9.12618908,9.12618908,both
4315958,Rolador,RS,26,14.423397235,14.58238248,both
4316006,Rolante,RS,14,6.90189771,7.27497558,both
4316105,Ronda Alta,RS,16,8.851309366666667,9.02085608,both
4316204,Rondinha,RS,16,8.68148102,8.68148102,both
4316303,Roque Gonzales,RS,26,13.89180352,13.91208153,both
4316402,Rosário do Sul,RS,22,10.494708452916667,12.24731308,both
4316428,Sagrada Família,RS,16,8.17453072,8.17453072,both
4316436,Saldanha Marinho,RS,16,9.097602720000001,9.13435662,both
4316451,Salto do Jacuí,RS,22,10.896994639999999,11.25678853,both
4316477,Salvador das Missões,RS,26,14.18414486,14.18414486,both
4316501,Salvador do Sul,RS,14,7.79037505,7.79037505,both
4316600,Sananduva,RS,16,7.904157230000001,8.60966306,both
4316709,Santa Bárbara do Sul,RS,20,9.918439744285715,11.63643798,both
4316733,Santa Cecília do Sul,RS,16,8.676693155,9.09211076,both
4316758,Santa Clara do Sul,RS,20,11.85977775,11.85977775,both
4316808,Santa Cruz do Sul,RS,18,8.510760811666666,9.26531878,both
4316907,Santa Maria,RS,22,10.682219255454546,11.62151111,both
4316956,Santa Maria do Herval,RS,14,7.14682981,7.14682981,both
4316972,Santa Margarida do Sul,RS,18,8.801660425714285,9.87788372,both
4317004,Santana da Boa Vista,RS,18,9.048527115,9.57821977,both
4317103,Sant'Ana do Livramento,RS,22,10.28519012025,12.51346199,both
4317202,Santa Rosa,RS,24,12.7451805225,13.30712085,both
4317251,Santa Tereza,RS,16,8.95354434,8.95354434,both
4317301,Santa Vitória do Palmar,RS,12,5.34799236875,6.37767355,both
4317400,Santiago,RS,28,15.27597664,16.7149534,both
4317509,Santo Ângelo,RS,24,13.340917533999999,13.703387,both
4317558,Santo Antônio do Palma,RS,18,10.08854973,10.08854973,both
4317608,Santo Antônio da Patrulha,RS,14,5.765446576,6.47427575,both
4317707,Santo Antônio das Missões,RS,28,15.579165684444442,16.51555295,both
4317756,Santo Antônio do Planalto,RS,18,9.056905875,9.26081255,both
4317806,Santo Augusto,RS,22,11.601890253333332,11.8507653,both
4317905,Santo Cristo,RS,24,13.686488655,13.7560535,both
4317954,Santo Expedito do Sul,RS,14,7.38960267,7.38960267,both
4318002,São Borja,RS,32,14.077250038181818,17.2399286,both
4318051,São Domingos do Sul,RS,18,9.33009576,9.33009576,both
4318101,São Francisco de Assis,RS,28,11.571097714999999,14.10922887,both
4318200,São Francisco de Paula,RS,14,5.807870806666667,6.72155484,both
4318309,São Gabriel,RS,20,8.824050730714285,10.25753317,both
4318408,São Jerônimo,RS,16,7.400747534285714,8.32210958,both
4318424,São João da Urtiga,RS,16,8.67275021,8.67275021,both
4318432,São João do Polêsine,RS,18,10.28288068,10.28288068,both
4318440,São Jorge,RS,16,8.07004263,8.07004263,both
4318457,São José das Missões,RS,16,8.570796869999999,8.7592134,both
4318465,São José do Herval,RS,18,8.45814125,8.45814125,both
4318481,São José do Hortêncio,RS,14,7.62674276,7.62674276,both
4318499,São José do Inhacorá,RS,20,11.08836838,11.08836838,both
4318507,São José do Norte,RS,12,5.5017760933333335,6.01942868,both
4318606,São José do Ouro,RS,14,6.412174335,6.67508439,both
4318614,São José do Sul,RS,14,7.46958817,7.46958817,both
4318622,São José dos Ausentes,RS,14,6.852000660000001,7.32510733,both
4318705,São Leopoldo,RS,14,7.31271521,7.31271521,both
4318804,São Lourenço do Sul,RS,16,7.685112453333333,8.66570923,both
4318903,São Luiz Gonzaga,RS,26,14.102992581428571,14.27821231,both
4319000,São Marcos,RS,12,6.34331359,6.34331359,both
4319109,São Martinho,RS,20,10.91234397,10.91234397,both
4319125,São Martinho da Serra,RS,24,12.815604368,13.2130534,both
4319158,São Miguel das Missões,RS,26,13.8620906025,14.3581978,both
4319208,São Nicolau,RS,26,13.972258413333334,14.70376892,both
4319307,São Paulo das Missões,RS,24,14.30046179,14.30046179,both
4319356,São Pedro da Serra,RS,14,7.36538172,7.36538172,both
4319364,São Pedro das Missões,RS,16,8.7592134,8.7592134,both
4319372,São Pedro do Butiá,RS,26,14.52239337,14.52239337,both
4319406,São Pedro do Sul,RS,22,11.609907576000001,12.13465746,both
4319505,São Sebastião do Caí,RS,14,7.49014782,7.49014782,both
4319604,São Sepé,RS,18,8.821643386666667,9.46387431,both
4319703,São Valentim,RS,16,8.7268249,8.7268249,both
4319711,São Valentim do Sul,RS,18,8.95917712,8.95917712,both
4319737,São Valério do Sul,RS,20,11.41225329,11.41225329,both
4319752,São Vendelino,RS,14,7.34566698,7.34566698,both
4319802,São Vicente do Sul,RS,22,10.367654033333332,10.88361678,both
4319901,Sapiranga,RS,14,7.9421785,7.9421785,both
4320008,Sapucaia do Sul,RS,14,7.31271521,7.31271521,both
4320107,Sarandi,RS,16,9.256165504999998,9.31995675,both
4320206,Seberi,RS,18,9.62187382,10.11220741,both
4320230,Sede Nova,RS,20,10.91234397,10.91234397,both
4320263,Segredo,RS,18,9.592865,9.592865,both
4320305,Selbach,RS,16,8.57192342,8.57192342,both
4320321,Senador Salgado Filho,RS,24,13.58707007,13.58707007,both
4320354,Sentinela do Sul,RS,12,6.871527635,6.91137956,both
4320404,Serafina Corrêa,RS,20,11.01035436,11.01035436,both
4320453,Sério,RS,20,11.60799243,11.60799243,both
4320503,Sertão,RS,18,9.87788372,9.91984794,both
4320552,Sertão Santana,RS,12,6.82970423,6.82970423,both
4320578,Sete de Setembro,RS,24,13.17221574,13.17221574,both
4320602,Severiano de Almeida,RS,18,9.5734319,9.5734319,both
4320651,Silveira Martins,RS,20,10.76701821,10.76701821,both
4320677,Sinimbu,RS,18,9.220960625,9.78240808,both
4320701,Sobradinho,RS,16,9.37121506,9.37121506,both
4320800,Soledade,RS,18,7.94309382625,8.59980569,both
4320859,Tabaí,RS,16,8.07257738,8.07257738,both
4320909,Tapejara,RS,18,9.613987925,9.91900302,both
4321006,Tapera,RS,16,7.98752239,7.98752239,both
4321105,Tapes,RS,14,7.0328364025,7.36425516,both
4321204,Taquara,RS,16,7.40424791,7.40424791,both
4321303,Taquari,RS,16,8.440679625000001,8.73724555,both
4321329,Taquaruçu do Sul,RS,20,10.11220741,10.11220741,both
4321352,Tavares,RS,12,5.975211343333334,6.33993392,both
4321402,Tenente Portela,RS,22,11.60508216,11.72994214,both
4321436,Terra de Areia,RS,14,7.74165149,7.74165149,both
4321451,Teutônia,RS,18,8.40688294,8.40688294,both
4321469,Tio Hugo,RS,16,8.27592078,8.27592078,both
4321477,Tiradentes do Sul,RS,20,11.534625455,11.59616359,both
4321493,Toropi,RS,24,12.22337376,12.22337376,both
4321501,Torres,RS,14,7.85909498,7.85909498,both
4321600,Tramandaí,RS,12,6.09012008,6.09012008,both
4321626,Travesseiro,RS,20,11.88906821,11.88906821,both
4321634,Três Arroios,RS,18,9.889571740000001,10.20824633,both
4321667,Três Cachoeiras,RS,14,7.77516654,7.84444975,both
4321709,Três Coroas,RS,14,6.38753092,6.38753092,both
4321808,Três de Maio,RS,22,11.663099806666667,11.93187734,both
4321832,Três Forquilhas,RS,14,7.49465404,7.49465404,both
4321857,Três Palmeiras,RS,16,8.57586637,8.57586637,both
4321907,Três Passos,RS,22,11.70093332,11.70093332,both
4321956,Trindade do Sul,RS,16,8.5133425,8.57586637,both
4322004,Triunfo,RS,14,7.236954306666667,7.70560169,both
4322103,Tucunduva,RS,24,12.316690173333333,12.45544435,both
4322152,Tunas,RS,18,9.320801675,9.81085363,both
4322186,Tupanci do Sul,RS,12,5.989574935,6.23516419,both
4322202,Tupanciretã,RS,26,13.429482182307693,14.31510702,both
4322251,Tupandi,RS,14,7.36538172,7.36538172,both
4322301,Tuparendi,RS,24,13.23502125,13.23502125,both
4322327,Turuçu,RS,14,6.827028665,7.01530437,both
4322343,Ubiretama,RS,24,13.91602448,13.91602448,both
4322350,União da Serra,RS,20,10.4135612,10.4135612,both
4322376,Unistalda,RS,28,15.315301183333332,16.01508035,both
4322400,Uruguaiana,RS,26,13.050266027647059,14.92260246,both
4322509,Vacaria,RS,12,5.850703411666667,6.58327006,both
4322525,Vale Verde,RS,16,8.509493436666666,8.68964855,both
4322533,Vale do Sol,RS,16,8.53460625,8.83356611,both
4322541,Vale Real,RS,14,7.08120791,7.08120791,both
4322558,Vanini,RS,16,9.33009576,9.33009576,both
4322608,Venâncio Aires,RS,20,9.67524442,10.2642925,both
4322707,Vera Cruz,RS,16,8.21170707,8.21170707,both
4322806,Veranópolis,RS,16,8.232548365,8.24325065,both
4322855,Vespasiano Corrêa,RS,18,9.89759845,9.89759845,both
4322905,Viadutos,RS,16,8.87215066,8.87215066,both
4323002,Viamão,RS,12,5.504367173,6.64973688,both
4323101,Vicente Dutra,RS,22,10.969235054999999,11.56687313,both
4323200,Victor Graeff,RS,16,8.22860542,8.22860542,both
4323309,Vila Flores,RS,16,8.24325065,8.24325065,both
4323358,Vila Lângaro,RS,18,9.80437593,9.80437593,both
4323408,Vila Maria,RS,20,9.62018399,9.62018399,both
4323457,Vila Nova do Sul,RS,18,8.610320216666667,8.82427202,both
4323507,Vista Alegre,RS,22,11.17990107,11.17990107,both
4323606,Vista Alegre do Prata,RS,18,9.513161145000002,10.09587235,both
4323705,Vista Gaúcha,RS,22,11.67981039,11.67981039,both
4323754,Vitória das Missões,RS,24,13.93235955,13.93235955,both
4323770,Westfália,RS,16,8.40688294,8.40688294,both
4323804,Xangri-lá,RS,14,7.50056846,7.50056846,both
5000203,Água Clara,MS,26,12.436685874186045,14.67053551,both
5000252,Alcinópolis,MS,24,12.3232880368,13.65241033,both
5000609,Amambai,MS,24,12.612047395,13.71465256,both
5000708,Anastácio,MS,22,11.505141369375,12.28646091,both
5000807,Anaurilândia,MS,24,12.439728886000001,14.39650071,both
5000856,Angélica,MS,22,11.62817656,11.93469373,both
5000906,Antônio João,MS,24,13.063456123333333,13.22291077,both
5001003,Aparecida do Taboado,MS,18,9.997474704375,10.45890509,both
5001102,Aquidauana,MS,24,9.359592955957448,13.29360217,both
5001243,Aral Moreira,MS,26,13.2118564375,14.49394782,both
5001508,Bandeirantes,MS,20,10.844797533888888,11.56124035,both
5001904,Bataguassu,MS,24,12.329612038571428,13.90757531,both
5002001,Batayporã,MS,22,11.70684773909091,12.98098282,both
5002100,Bela Vista,MS,30,13.265776233,17.00560491,both
5002159,Bodoquena,MS,22,11.3739151725,12.20394067,both
5002209,Bonito,MS,22,10.2898512475,11.79640896,both
5002308,Brasilândia,MS,26,11.9822467290625,14.90232445,both
5002407,Caarapó,MS,24,11.769136909166667,12.9159242,both
5002605,Camapuã,MS,22,10.797724484054054,12.07973785,both
5002704,Campo Grande,MS,30,14.38745152326087,17.37596026,both
5002803,Caracol,MS,26,13.119098612,14.68095615,both
5002902,Cassilândia,MS,20,9.7496393765,10.95092852,both
5002951,Chapadão do Sul,MS,24,11.80711124263158,12.58725142,both
5003108,Corguinho,MS,18,8.748264678125,9.59427319,both
5003157,Coronel Sapucaia,MS,24,12.894463306,13.32993361,both
5003207,Corumbá,MS,26,9.460854950810056,14.64997586,both
5003256,Costa Rica,MS,24,12.5628051536,14.4057948,both
5003306,Coxim,MS,22,11.40989360972973,13.02210212,both
5003454,Deodápolis,MS,22,11.060880405999999,11.42182902,both
5003488,Dois Irmãos do Buriti,MS,20,10.438085463846154,11.60095145,both
5003504,Douradina,MS,20,11.1469493,11.1469493,both
5003702,Dourados,MS,24,10.957320499565217,12.94943925,both
5003751,Eldorado,MS,22,11.554649994,12.97394184,both
5003801,Fátima do Sul,MS,24,13.032053373333333,13.45329152,both
5003900,Figueirão,MS,24,11.204923615384615,13.10941023,both
5004007,Glória de Dourados,MS,22,11.804013213333334,12.16760923,both
5004106,Guia Lopes da Laguna,MS,22,11.433617622857144,12.17718496,both
5004304,Iguatemi,MS,24,13.229835777058824,13.49553737,both
5004403,Inocência,MS,20,9.424265617272727,10.54677647,both
5004502,Itaporã,MS,20,9.91231409375,10.91347052,both
5004601,Itaquiraí,MS,24,12.718170253846154,13.63297723,both
5004700,Ivinhema,MS,24,12.635529049166665,13.5721432,both
5004809,Japorã,MS,24,11.83499351,12.50163315,both
5004908,Jaraguari,MS,24,11.200704805333334,12.14029024,both
5005004,Jardim,MS,22,11.077830380833333,12.12057551,both
5005103,Jateí,MS,22,11.661299022727274,12.31603301,both
5005152,Juti,MS,22,11.760359157777778,12.38869589,both
5005202,Ladário,MS,16,7.548540983333333,7.65434339,both
5005251,Laguna Carapã,MS,24,12.081568502,13.65241033,both
5005400,Maracaju,MS,24,11.560740665483872,14.0185411,both
5005608,Miranda,MS,20,8.963476814333335,11.89892557,both
5005681,Mundo Novo,MS,20,10.80954571,10.97036161,both
5005707,Naviraí,MS,24,12.311808427222223,13.87828485,both
5005806,Nioaque,MS,24,11.805959083636365,13.20601243,both
5006002,Nova Alvorada do Sul,MS,28,14.3602030668,16.39641963,both
5006200,Nova Andradina,MS,26,11.64481673642857,13.40062501,both
5006259,Novo Horizonte do Sul,MS,22,11.986965944000001,12.38954081,both
5006275,Paraíso das Águas,MS,24,11.770151533076923,13.14405183,both
5006309,Paranaíba,MS,18,8.979877595666666,10.35751503,both
5006358,Paranhos,MS,22,12.8063314025,13.01083656,both
5006408,Pedro Gomes,MS,24,13.074655971499999,14.29933523,both
5006606,Ponta Porã,MS,26,11.961294996774194,13.82223868,both
5006903,Porto Murtinho,MS,26,11.534509733762375,14.67138043,both
5007109,Ribas do Rio Pardo,MS,28,11.716026749462365,15.60614045,both
5007208,Rio Brilhante,MS,26,11.314725708571428,13.5360934,both
5007307,Rio Negro,MS,20,9.07061231,10.18881324,both
5007406,Rio Verde de Mato Grosso,MS,24,10.279727547173913,12.84861247,both
5007505,Rochedo,MS,20,9.607510227,10.88023711,both
5007554,Santa Rita do Pardo,MS,28,13.620592936666666,16.08886979,both
5007695,São Gabriel do Oeste,MS,22,10.670953693181817,11.99834416,both
5007703,Sete Quedas,MS,26,13.544354811666667,14.37171647,both
5007802,Selvíria,MS,20,10.092398799444446,10.93938132,both
5007901,Sidrolândia,MS,24,11.27026177967742,12.60696616,both
5007935,Sonora,MS,24,12.005639953333334,14.07233416,both
5007950,Tacuru,MS,24,13.408573493333334,13.80618525,both
5007976,Taquarussu,MS,22,10.459609185,10.64535014,both
5008008,Terenos,MS,20,9.69573366125,11.0647107,both
5008305,Três Lagoas,MS,22,9.731069975666665,11.93384882,both
5008404,Vicentina,MS,22,11.85639808,12.31490646,both
5100102,Acorizal,MT,20,9.811346495,10.21444239,both
5100201,Água Boa,MT,18,7.170788778139535,9.67144229,both
5100250,Alta Floresta,MT,22,8.7820036286,11.26270295,both
5100300,Alto Araguaia,MT,24,11.402656698148148,14.3683368,both
5100359,Alto Boa Vista,MT,20,8.096986100833334,10.17416801,both
5100409,Alto Garças,MT,20,9.829962836,10.73688284,both
5100508,Alto Paraguai,MT,18,8.95554398,9.40867306,both
5100607,Alto Taquari,MT,22,10.789021264999999,12.06199459,both
5100805,Apiacás,MT,24,8.920956895688073,13.54003634,both
5101001,Araguaiana,MT,14,6.025462578484849,7.39748857,both
5101209,Araguainha,MT,20,10.8079966975,11.38324447,both
5101258,Araputanga,MT,20,10.701271142222222,11.15934142,both
5101308,Arenápolis,MT,18,9.845964626666666,10.07136975,both
5101407,Aripuanã,MT,22,8.150610457518797,12.91029142,both
5101605,Barão de Melgaço,MT,22,9.421802799523809,11.42239229,both
5101704,Barra do Bugres,MT,20,8.9767707640625,11.60123309,both
5101803,Barra do Garças,MT,16,7.418489045217392,9.44613105,both
5101852,Bom Jesus do Araguaia,MT,18,7.669129436363637,10.04489568,both
5101902,Brasnorte,MT,14,5.665075537613636,7.75376197,both
5102504,Cáceres,MT,20,8.485032637372262,11.53448464,both
5102603,Campinápolis,MT,18,7.0459547474285715,8.92876011,both
5102637,Campo Novo do Parecis,MT,16,6.985418135,8.87017918,both
5102678,Campo Verde,MT,26,8.683006561666668,13.80027083,both
5102686,Campos de Júlio,MT,18,8.145218021052631,9.69341014,both
5102694,Canabrava do Norte,MT,16,8.0004073745,9.05606096,both
5102702,Canarana,MT,18,7.128226808947368,9.63849052,both
5102793,Carlinda,MT,18,8.319033217692308,10.17304145,both
5102850,Castanheira,MT,14,6.189645954285714,7.42903214,both
5103007,Chapada dos Guimarães,MT,20,8.539643255897435,10.5138247,both
5103056,Cláudia,MT,18,8.488632380526315,9.81085363,both
5103106,Cocalinho,MT,14,6.320611581460674,8.34717546,both
5103205,Colíder,MT,16,7.922351109333333,9.09013928,both
5103254,Colniza,MT,18,8.488808610261438,10.48030966,both
5103304,Comodoro,MT,20,7.021772273913044,10.89319251,both
5103353,Confresa,MT,18,9.022791210967743,10.06179402,both
5103361,Conquista D'Oeste,MT,16,7.424460923846154,8.39223771,both
5103379,Cotriguaçu,MT,22,9.28993915090909,12.29124878,both
5103403,Cuiabá,MT,28,12.111433073461539,15.27887587,both
5103437,Curvelândia,MT,16,8.03117644,8.03117644,both
5103452,Denise,MT,18,8.712367431666665,9.21884833,both
5103502,Diamantino,MT,16,7.1896639806666665,8.85835034,both
5103601,Dom Aquino,MT,20,9.702845047142857,10.83066864,both
5103700,Feliz Natal,MT,16,6.619644828615384,9.26278403,both
